2013;Abdel Salam Sayyad,Joseph Ingram,Tim Menzies,Hany H. Ammar;Scalable Product Line Configuration: A Straw to Break the Camel’s Back;;;;;selected
2013;Chaorong Guo,Jian Zhang,Jun Yan,Zhiqiang Zhang,Yanli Zhang;Characterizing and Detecting Resource Leaks in Android Applications;;;;;selected
2013;Peter Ohmann,Ben Liblit;Lightweight Control-Flow Instrumentation and Postmortem Analysis in Support of Debugging;;;;;selected
2013;Lingming Zhang,Milos Gligoric,Darko Marinov,Sarfraz Khurshid;Operator-Based and Random Mutant Selection: Better Together;;;;;selected
2013;William N. Sumner,Xiangyun Zhang;Identifying Execution Points for Dynamic Analyses;;;;;selected
2012;William B. Langdon,David Robert White,Yue Jia,John Andrew Clark,Mark Harman,Andrea Arcuri;The GISMOE challenge: constructing the pareto program surface using genetic programming to find better programs (keynote paper).;1-14;14;Keynotes;;
2012;Mira Kajko-Mattsson,Ivar Jacobson,Ian Spence,Pontus Johnson;Re-founding software engineering - SEMAT at the age of three (keynote abstract).;15-19;5;Keynotes;;
2012;Jin Chen,Mengxiang Lin,Kai Yu,Xiangyun Zhang;Practical isolation of failure-inducing changes for debugging regression faults.;20-29;10;Debugging I;;selected
2012;Liang Gong,Hongyu Zhang,Lingxiao Jiang,David Lo;Diversity maximization speedup for fault localization.;30-39;10;Debugging I;;selected
2012;Sarfraz Khurshid,Razieh Nokhbeh Zaeem,Divya Gopinath;Improving the effectiveness of spectra-based fault localization using specifications.;40-49;10;Debugging I;;selected
2012;Foyzur Rahman,Lucia,Premkumar T. Devanbu,Lingxiao Jiang,Ferdian Thung,David Lo;To what extent could we detect field defects? an empirical study of false negatives in static bug finding tools.;50-59;10;Debugging II;;selected
2012;Tegawende F. Bissyande,Gilles Muller,Laurent Reveillere,Julia L. Lawall;Diagnosys: automatic generation of a debugging interface to the Linux kernel.;60-69;10;Debugging II;;selected
2012;Chengnian Sun,Hoan Anh Nguyen,Tien N. Nguyen,Tung Thanh Nguyen,David Lo;Duplicate bug report detection with a combination of information retrieval and topic modeling.;70-79;10;Debugging II;;selected
2012;Michal Moskal,Nikolai Tillmann,Xusheng Xiao,Jonathan de Halleux,Manuel Fahndrich;User-aware privacy control via extended static-information-flow analysis.;80-89;10;Privacy, Security, and Performance;;selected
2012;Gabriele Bavota,Andrian Marcus,Andrea De Lucia,Sonia Haiduc,Rocco Oliveto;Automatic query performance assessment during the retrieval of software artifacts.;90-99;10;Privacy, Security, and Performance;;selected
2012;John Grundy,Amani S. Ibrahim,Mohamed Almorsy;Supporting automated vulnerability analysis using formalized vulnerability signatures.;100-109;10;Privacy, Security, and Performance;;selected
2012;Paul Grunbacher,Rick Rabiser,Martin Lehofer;A qualitative study on user guidance capabilities in product configuration tools.;110-119;10;Configuration Management and QoS;;selected
2012;Sven Apel,Olaf Lessenich,Christian Lengauer;Structured merge with auto-tuning: balancing precision and performance.;120-129;10;Configuration Management and QoS;;selected
2012;Alan Colman,Lars Grunske,Ayman Amin;An automated approach to forecasting QoS attributes based on linear and non-linear time series modeling.;130-139;10;Configuration Management and QoS;;selected
2012;Sunghun Kim,Ning Chen;Puzzle-based automatic testing: bringing humans into the loop by solving puzzles.;140-149;10;Testing and Monitoring;;selected
2012;Kari Kahkonen,Keijo Heljanko,Olli Saarikivi;Using unfoldings in automated testing of multithreaded programs.;150-159;10;Testing and Monitoring;;selected
2012;Lionel Seinturier,Aurelien Bourdon,Adel Noureddine,Romain Rouvoy;Runtime monitoring of software energy hotspots.;160-169;10;Testing and Monitoring;;selected
2012;Yingnong Dang,Xiaoying Wang,Erica Lan,Dongmei Zhang,Lu Zhang,Hong Mei;Can I clone this piece of code here?;170-179;10;Prediction;;selected
2012;Hyunmin Seo,Sunghun Kim;Predicting recurring crash stacks.;180-189;10;Prediction;;selected
2012;Rouven Krebs,Roozbeh Farahbod,Dennis Westermann,Jens Happe;Automated inference of goal-oriented performance prediction functions.;190-199;10;Prediction;;selected
2012;Achraf Ghabi,Alexander Egyed;Code patterns for automatically validating requirements-to-code traces.;200-209;10;Validation, Verification, and Consistency;;selected
2012;Tevfik Bultan,Jaideep Nijjar;Unbounded data model verification using SMT solvers.;210-219;10;Validation, Verification, and Consistency;;selected
2012;Alexander Reder,Alexander Egyed;Computing repair trees for resolving inconsistencies in design models.;220-229;10;Validation, Verification, and Consistency;;selected
2012;John Grundy,Amani S. Ibrahim,Mohamed Almorsy;Supporting automated software re-engineering using re-aspects.;230-233;4;Re-engineering, Program Understanding, and Model Transformation (Short Papers);;
2012;John Grundy,Amani S. Ibrahim,Mohamed Almorsy,James H. Hamlyn-Harris;Supporting operating system kernel data disambiguation using points-to analysis.;234-237;4;Re-engineering, Program Understanding, and Model Transformation (Short Papers);;
2012;Moria Abadi,Yishai A. Feldman;Automatic recovery of statecharts from procedural code.;238-241;4;Re-engineering, Program Understanding, and Model Transformation (Short Papers);;
2012;Julia Rubin-Mosin,Marsha Chechik;Locating distinguishing features using diff sets.;242-245;4;Re-engineering, Program Understanding, and Model Transformation (Short Papers);;
2012;Katsuhisa Maruyama,Eijiro Kitsu,Takayuki Omori,Shinpei Hayashi;Slicing and replaying code change history.;246-249;4;Re-engineering, Program Understanding, and Model Transformation (Short Papers);;
2012;Martin Faunes,Mounir Boukadoum,Houari A. Sahraoui;Generating model transformation rules from examples using an evolutionary algorithm.;250-253;4;Re-engineering, Program Understanding, and Model Transformation (Short Papers);;
2012;Nikolai Tillmann,Konrad Jamrozik,Jonathan de Halleux,Gordon Fraser;Augmented dynamic symbolic execution.;254-257;4;Testing and Code Analysis (Short Papers);;
2012;Domenico Amalfitano,Salvatore De Carmine,Porfirio Tramontana,Atif M. Memon,Anna Rita Fasolino;Using GUI ripping for automated testing of Android applications.;258-261;4;Testing and Code Analysis (Short Papers);;
2012;Lingxiao Jiang,Aditya Budi,David Lo,Lucia;kbe-anonymity: test data anonymization for evolving programs.;262-265;4;Testing and Code Analysis (Short Papers);;
2012;Yves Le Traon,Tao Xie,Tejeddine Mouelhi,Donia El Kateb,JeeHyun Hwang;Selection of regression system tests for security policy evolution.;266-269;4;Testing and Code Analysis (Short Papers);;
2012;Jingling Xue,Yi Lu 0003,Lei Shang;Fast and precise points-to analysis with incremental CFL-reachability summarisation: preliminary experience.;270-273;4;Testing and Code Analysis (Short Papers);;
2012;Alexandre Bartel,Yves Le Traon,Martin Monperrus,Jacques Klein;Automatically securing permission-based software by reducing the attack surface: an application to Android.;274-277;4;Detection and Refactoring (Short Papers);;
2012;Giuliano Antoniol,Abdou Maiga,Yann-Gael Gueheneuc,Aminata Sabane,Esma Aimeur,Nasir Ali,Neelesh Bhattacharya;Support vector machines for anti-pattern detection.;278-281;4;Detection and Refactoring (Short Papers);;
2012;Hung Viet Nguyen,Tien N. Nguyen,Hoan Anh Nguyen,Tung Thanh Nguyen;Detection of embedded code smells in dynamic web applications.;282-285;4;Detection and Refactoring (Short Papers);;
2012;Yang Yuan,Yao Guo;Boreas: an accurate and scalable token-based approach to code clone detection.;286-289;4;Detection and Refactoring (Short Papers);;
2012;Friedrich Steimann,Jens von Pilgrim;Refactorings without names.;290-293;4;Detection and Refactoring (Short Papers);;
2012;Huiqing Li,Simon J. Thompson;Automated API migration in a user-extensible refactoring tool for Erlang programs.;294-297;4;Detection and Refactoring (Short Papers);;
2012;Stephan Diehl,Rainer Lutz,Sascha Schafer 0001;Using mobile devices for collaborative requirements engineering.;298-301;4;Requirements Engineering and Model based Development (Short Papers);;
