2011;main;Radu Marinescu;Politehnica University of Timișoara;Romania;
2011;main;Tom Mens;University of Mons-Hainaut;Belgium;
2011;main;Ettore Merlo;École Polytechnique de Montréal;Canada;
2011;main;Ana Milanova;Rensselaer Polytechnic Institute;USA;
2011;main;Leon Moonen;Simula Research Laboratory;Norway;
2011;main;Gail Murphy;University of British Columbia;Canada;
2011;main;Oscar Nierstrasz;University of Berne;Switzerland;
2011;main;Rocco Oliveto;University of Molise;Italy;
2011;main;Denys Poshyvanyk;College of William and Mary;USA;
2011;main;Vaclav Rajlich;Wayne State University;USA;
2011;main;Filippo Ricca;University of Genova;Italy;
2011;main;Jürgen Rilling;Concordia University;Canada;
2011;main;Gregorio Robles;Universidad Rey Juan Carlos;Spain;
2011;main;Gregg Rothermel;University of Nebraska;USA;
2011;main;Chanchal Roy;University of Saskatchewan;Canada;
2011;main;Kamran Sartipi;McMaster University;Canada;
2011;main;Giuseppe Scanniello;Università della Basilicata;Italy;
2011;main;Margaret-Anne Storey;University of Victoria;Canada;
2011;main;Eleni Stroulia;University of Alberta;Canada;
2011;main;Tarja Systä;Tampere University of Technology;Finland;
2011;main;Tetsuo Tamai;University of Tokyo;Japan;
2011;main;Vassilios Tzerpos;York University;Canada;
2011;main;Arie van Deursen;Delft University of Technology;The Netherlands;
2011;main;Joost Visser;Software Improvement Group, Amsterdam;The Netherlands;
2011;main;Claudia Werner;Federal University of Rio de Janeiro;Brazil;
2011;main;Norman Wilde;University of West Florida;USA;
2011;main;Kenny Wong;University of Alberta;Canada;
2011;main;Carl Worms;Credit Suisse;Switzerland;
2011;main;Tao Xie;North Carolina State University;USA;
2011;main;Yunwen Ye;Software Research Associates Inc.;Japan;
2011;main;Andreas Zeller;Saarland University;Germany;
2011;main;Lu Zhang;Peking University;China;
2011;main;Thomas Zimmermann;Microsoft Corporation;USA;
2011;main;Ying Zou;Queen's University;Canada;
2011;main;Eli Tilevich;Virginia Polytechnic Institute;USA;
2011;industry;Mark Grechanik;Accenture Technology and University of Illinois at Chicago, Chicago;USA;
2011;industry;Joost Visser;Software Improvement Group, Amsterdam;The Netherlands;
2011;industry;Robert Baggen;TÜV Informations Technik;Germany;
2011;industry;Magiel Bruntink;Software Improvement Group, Amsterdam;The Netherlands;
2011;industry;Christoph Csallner;University of Texas at Arlington;USA;
2011;industry;Chen Fu;Accenture Technology Labs;;
2011;industry;James A. Jones;University of California at Irvine;USA;
2011;industry;Carola Lilienthal;C1 WPS;Germany;
2011;industry;Atif Memon;University of Maryland;USA;
2011;industry;Henry Muccini;University of L’Aquila;Italy;
2011;industry;Ipek Ozkaya;Software Engineering Institute (SEI);USA;
2011;industry;Martin Pinzger;Technical University of Delft;The Netherlands;
2011;industry;Denys Poshyvanyk;College of William and Mary;USA;
2011;industry;Brian Robinson;ABB Research;USA;
2011;industry;Christa Schwanninger;Siemens;;
2011;industry;Carl Worms;Credit Suisse;Switzerland;
2011;industry;Yunwen Ye;Software Research Associates Inc.;Japan;
2011;industry;Eli Tilevich;Virginia Tech;USA;
2011;industry;Jonathan Maletic;Kent State University;USA;
2011;industry;Eleni Stroulia;University of Alberta;Canada;
2011;industry;Mike Smit;University of Alberta;Canada;
2011;industry;James Terwilliger;Microsoft;USA;
2011;ERA;Massimiliano Di Penta;University of Sannio, Benevento;Italy;
2011;ERA;Miryung Kim;University of Texas at Austin;USA;
2011;ERA;Adrian Kuhn;University of Berne;Switzerland;
2011;ERA;Anthony Cleve;University of Namur;Belgium;
2011;ERA;Bram Adams;SAIL;Queen’s University;Canada
2011;ERA;Chen Fu;Accenture Technology Labs;USA;
2011;ERA;Christian Bird;Microsoft Research;USA;
2011;ERA;Christoph Csallner;University of Texas;Arlington;USA
2011;ERA;David Lo;Univ. Singapore;Singapore;
2011;ERA;Gerardo Canfora;University of Sannio;Italy;
2011;ERA;Huzefa Kagdi;Missouri University of Science and Technology;USA;
2011;ERA;Iulian Neamtiu;University of California;Riverside;USA
2011;ERA;Marco D’Ambros;University of Lugano;Switzerland;
2011;ERA;Martin Pinzger;TU Delft;The Netherlands;
2011;ERA;Naouel Moha;Université du Québec à Montréal;Canada;
2011;ERA;Nicholas A. Kraft;University of Alabama;USA;
2011;ERA;Rahul Premraj;Free University Amsterdam;The Netherlands;
2011;ERA;Reid Holmes;University of Waterloo;Canada;
2011;ERA;Romain Robbes;University of Chile;Chile;
2011;ERA;Saurabh Sinha;IBM Research - India;India;
2011;ERA;Yuanfang Cai;Drexel University;USA;
