YEAR;PC1;PC2;PC1_INT_PC2;PC1_UNI_PC2;PC1_INT_PC2__REL__PC1_UNI_PC2;PC1_INT_PC2__REL__PC1;PC1_INT_PC2__REL__PC2;A1;A2;A1_INT_A2;A1_UNI_A2;A1_INT_A2__REL__A1_UNI_A2;A1_INT_A2__REL__A1;A1_INT_A2__REL__A2;CM1;CM2;CM1_INT_CM2;CM1_UNI_CM2;CM1_INT_CM2__REL__CM1_UNI_CM2;CM1_INT_CM2__REL__CM1;CM1_INT_CM2__REL__CM2
2013;37;46;3;80;0.037;0.081;0.065;176;111;5;282;0.018;0.028;0.045;202;138;11;329;0.033;0.054;0.080
2012;36;41;4;73;0.055;0.111;0.098;101;47;8;140;0.057;0.079;0.170;130;76;19;187;0.102;0.146;0.250
2011;29;41;2;68;0.029;0.069;0.049;121;59;10;170;0.059;0.083;0.169;145;90;16;219;0.073;0.110;0.178
2010;27;36;3;60;0.050;0.111;0.083;108;41;9;140;0.064;0.083;0.220;131;70;13;188;0.069;0.099;0.186
2009;29;35;1;63;0.016;0.034;0.029;115;39;5;149;0.034;0.043;0.128;136;65;8;193;0.041;0.059;0.123
2008;25;32;4;53;0.075;0.160;0.125;99;26;0;125;0.000;0.000;0.000;117;53;6;164;0.037;0.051;0.113
2007;28;32;2;58;0.034;0.071;0.062;140;68;12;196;0.061;0.086;0.176;157;89;14;232;0.060;0.089;0.157
2006;29;23;3;49;0.061;0.103;0.130;69;72;3;138;0.022;0.043;0.042;93;83;7;169;0.041;0.075;0.084
2005;33;20;3;50;0.060;0.091;0.150;98;59;7;150;0.047;0.071;0.119;127;73;11;189;0.058;0.087;0.151
