YEAR;PC1;PC2;PC1_INT_PC2;PC1_UNI_PC2;PC1_INT_PC2__REL__PC1_UNI_PC2;PC1_INT_PC2__REL__PC1;PC1_INT_PC2__REL__PC2;A1;A2;A1_INT_A2;A1_UNI_A2;A1_INT_A2__REL__A1_UNI_A2;A1_INT_A2__REL__A1;A1_INT_A2__REL__A2;CM1;CM2;CM1_INT_CM2;CM1_UNI_CM2;CM1_INT_CM2__REL__CM1_UNI_CM2;CM1_INT_CM2__REL__CM1;CM1_INT_CM2__REL__CM2
2013;46;65;15;96;0.156;0.326;0.231;111;113;13;211;0.062;0.117;0.115;138;167;31;274;0.113;0.225;0.186
2012;41;65;14;92;0.152;0.341;0.215;47;139;8;178;0.045;0.170;0.058;76;186;20;242;0.083;0.263;0.108
2011;41;55;9;87;0.103;0.220;0.164;59;93;9;143;0.063;0.153;0.097;90;134;20;204;0.098;0.222;0.149
2010;36;44;10;70;0.143;0.278;0.227;41;73;4;110;0.036;0.098;0.055;70;109;19;160;0.119;0.271;0.174
2009;35;50;13;72;0.181;0.371;0.260;39;60;8;91;0.088;0.205;0.133;65;101;19;147;0.129;0.292;0.188
2008;32;61;13;80;0.163;0.406;0.213;26;54;2;78;0.026;0.077;0.037;53;101;17;137;0.124;0.321;0.168
2007;32;41;9;64;0.141;0.281;0.220;68;72;4;136;0.029;0.059;0.056;89;104;17;176;0.097;0.191;0.163
2006;23;42;6;59;0.102;0.261;0.143;72;61;4;129;0.031;0.056;0.066;83;87;11;159;0.069;0.133;0.126
2005;20;40;1;59;0.017;0.050;0.025;59;60;4;115;0.035;0.068;0.067;73;90;8;155;0.052;0.110;0.089
